fecha,semana_iso,corpus,diario,provincia,region,ciudad_origen,url_medio,titular
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"Tras un llamado fallido, el Hospital de Quilmes relanza una licitación por casi $264 millones para una nueva red informática"
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Barrios privados: ahora la Provincia podrá cobrar por el agua aunque no haya datos declarados
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Localizaron el auto de una banda y detuvieron a un hombre que lo había descartado en Quilmes Oeste
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,La crisis económica en Quilmes: crece la cantidad de locales vacíos y en alquiler en pleno centro comercial La crisis económica y la fuerte caída del consumo comienzan a reflejarse cada vez con mayor claridad en el paisaje urbano del centro de Quilmes. Leer más
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Bernal Oeste: un hombre sufrió graves quemaduras tras el incendio total de una vivienda precaria Un hombre mayor de edad resultó gravemente herido este miércoles luego de que se desatara un incendio que consumió por completo una vivienda de construcción precaria en Bernal Oeste. Leer más
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Berazategui: Balor y Flavia Terigi recorrieron la futura Técnica 7 La obra educativa beneficiará a jóvenes de Hudson y zonas aledañas Leer más
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"Pescadores desparecidos: Familiares piden extender la búsqueda hacia la zona de Mar del Plata Este miércoles por la tarde-noche, los familiares de las víctimas solicitaron ampliar el rastreo hacia la zona de Mar del Plata. Leer más"
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,El documental “La maldición del Sauce” se estrena en el Club Mitre de Quilmes El mal del sauce es un mito popular entre ribereños. Cuenta la leyenda que quienes sufren esta maldición no pueden despegarse de su territorio porque el río los hipnotiza y no los deja ir. Leer más
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"Quilmes: 15 años de cárcel para padrastro que embarazó a una nena de 12 años Un hombre que abusó de su hijastra y la dejó embarazada cuando la niña tenía 12 años, fue condenado por la Justicia de Quilmes a 15 años de prisión. Leer más"
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"Álbumes del Mundial de contrabando desde Brasil y allanamientos en Lanús: Una causa millonaria La investigación se inició a fines de mayo, en medio de una creciente demanda por los productos vinculados al Mundial 2026. Leer más"
